ProgramType,NumberPhysicians,Revenue,MedefenseLimit,CyberLimit,MedefenseLimit_Cat,CyberLimit_Cat,BothCoverages,CYBExposure,CYBClaimCount,CYBClaimCost,MEDExposure,MEDClaimCount,MEDClaimCost
open,0,19228133,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,11000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,8514779,0,500000,0,07_500k,0,1,0,0,0,0,0
open,0,500000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,194050000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,2000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,50844762,0,1000000,0,09_1000k,0,2,0,0,0,0,0
open,0,157218592,0,2000000,0,10_2000k,0,1,0,0,0,0,0
open,0,29400000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,16414000,0,3000000,0,12_3000k,0,1,0,0,0,0,0
open,0,15000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,12000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,980000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,12000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,19900000,0,3000000,0,12_3000k,0,1,0,0,0,0,0
open,0,1100000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,10000000,0,5000000,0,14_5000k,0,1,0,0,0,0,0
open,0,10000000,0,2000000,0,10_2000k,0,1,0,0,0,0,0
open,0,4350000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,1600000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,20000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,2216000,0,5000000,0,14_5000k,0,1,0,0,0,0,0
open,0,900000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,883682,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,8000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,1500000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,3000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,1555000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,2990000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,7100000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,10100000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,2300000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,75000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,11300000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,1479535,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,11200000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,77000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,41037668,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,145,0,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,62,42612779,0,5000000,0,14_5000k,0,1,0,0,0,0,0
open,0,2189989,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,15259525,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,7282697,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,56526072,0,3000000,0,12_3000k,0,1,0,0,0,0,0
open,0,59900000,0,5000000,0,14_5000k,0,1,0,0,0,0,0
open,0,9643667,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,7900000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,3661696,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,1222941,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,467870000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,43518952,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,3098835,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,850000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,56000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,2000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,28456000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,9000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,0,0,10000000,0,18_10000k,0,1,2,4857,0,0,0
open,0,16000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,3000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,9681921,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,650000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,1500000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,123000000,0,3000000,0,12_3000k,0,1,0,0,0,0,0
open,0,2387967,0,2000000,0,10_2000k,0,1,0,0,0,0,0
open,0,21000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,700000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,1302000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,61000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,20000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,5939987,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,600000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,104711786,0,3000000,0,12_3000k,0,1,0,0,0,0,0
open,0,2000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,22600000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,18000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,20000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,11500000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,15600000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,51000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,6400000,0,500000,0,07_500k,0,1,0,0,0,0,0
open,0,2700000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,168127581,0,3000000,0,12_3000k,0,1,0,0,0,0,0
open,0,10000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,1,0,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,0,6587862,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,11000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,65000000,0,5000000,0,14_5000k,0,2,0,0,0,0,0
open,0,18330368,0,2000000,0,10_2000k,0,1,0,0,0,0,0
open,0,800000,0,2000000,0,10_2000k,0,1,0,0,0,0,0
open,0,6000000,0,3000000,0,12_3000k,0,1,0,0,0,0,0
open,0,218495,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,8445957,0,5000000,0,14_5000k,0,1,0,0,0,0,0
open,0,2000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,41970749,0,2000000,0,10_2000k,0,1,0,0,0,0,0
open,7,0,0,2000000,0,10_2000k,0,1,0,0,0,0,0
open,0,94000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,12000000,0,2000000,0,10_2000k,0,1,0,0,0,0,0
open,62,0,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,0,70000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,110991765,0,5000000,0,14_5000k,0,1,0,0,0,0,0
open,0,57748076,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,10980977,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,4200000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,6633171,0,2000000,0,10_2000k,0,1,0,0,0,0,0
open,0,147467927,0,2000000,0,10_2000k,0,1,0,0,0,0,0
open,0,65590000,0,5000000,0,14_5000k,0,1,0,0,0,0,0
open,0,15400000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,60680000,0,5000000,0,14_5000k,0,1,0,0,0,0,0
open,0,6500000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,12000000,0,2000000,0,10_2000k,0,1,0,0,0,0,0
open,0,153389143,0,3000000,0,12_3000k,0,1,0,0,0,0,0
open,0,49298299,0,2000000,0,10_2000k,0,1,0,0,0,0,0
open,0,7200000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,15675000,0,1000000,0,09_1000k,0,1,1,4714,0,0,0
open,0,240000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,1300000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,5000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,2246000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,4000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,75000000,0,3000000,0,12_3000k,0,1,0,0,0,0,0
open,0,17500000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,150000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,868752,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,10000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,120000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,230642673,0,3000000,0,12_3000k,0,1,0,0,0,0,0
open,0,3000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,373482000,0,5000000,0,14_5000k,0,1,1,4898,0,0,0
open,0,13000000,0,2000000,0,10_2000k,0,1,0,0,0,0,0
open,0,37000000,0,5000000,0,14_5000k,0,1,0,0,0,0,0
open,0,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,17000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,7800000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,400000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,400000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,700000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,750000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,55296693,0,500000,0,07_500k,0,1,0,0,0,0,0
open,0,1425000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,16600000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,4700000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,4500000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,30678532,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,7500000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,74000000,0,2000000,0,10_2000k,0,1,0,0,0,0,0
open,0,300000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,4545865,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,40600000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,0,0,5000000,0,14_5000k,0,1,0,0,0,0,0
open,0,15000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,12213505,0,3000000,0,12_3000k,0,1,0,0,0,0,0
open,0,4231262,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,290000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,13412375,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,310000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,15,24226940,0,3000000,0,12_3000k,0,1,0,0,0,0,0
open,15,24226940,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,0,30158272,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,1000000,0,1000000,0,09_1000k,0,1,1,3147,0,0,0
open,0,1768000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,16500000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,11136680000,0,10000000,0,18_10000k,0,1,0,0,0,0,0
open,0,4200000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,13894118,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,12000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,143820368,0,3000000,0,12_3000k,0,2,0,0,0,0,0
open,0,2400000,0,1000000,0,09_1000k,0,1,1,3236,0,0,0
open,0,33000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,1698544,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,1900000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,1500000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,65000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,65000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,20000000,0,2000000,0,10_2000k,0,1,0,0,0,0,0
open,0,20000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,14500000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,44368000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,8000000,0,2000000,0,10_2000k,0,1,0,0,0,0,0
open,0,30000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,31268000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,12000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,2,0,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,0,12000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,52000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,104206099,0,2000000,0,10_2000k,0,1,0,0,0,0,0
open,0,18015045,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,70329902,0,3000000,0,12_3000k,0,1,0,0,0,0,0
open,0,10000000,0,3000000,0,12_3000k,0,1,0,0,0,0,0
open,6,0,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,0,9070000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,560000000,0,5000000,0,14_5000k,0,1,0,0,0,0,0
open,0,172733,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,2000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,52000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,1500000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,10000000,0,5000000,0,14_5000k,0,1,0,0,0,0,0
open,0,12195818,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,3500000,0,5000000,0,14_5000k,0,1,0,0,0,0,0
open,0,31000000,0,2000000,0,10_2000k,0,1,0,0,0,0,0
open,0,1058811,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,11518675,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,7000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,99859000,0,5000000,0,14_5000k,0,1,0,0,0,0,0
open,0,40500000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,5500000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,430649,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,9524737,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,122000000,0,3000000,0,12_3000k,0,1,0,0,0,0,0
open,0,16000000,0,2000000,0,10_2000k,0,1,0,0,0,0,0
open,0,2500000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,1000000000,0,10000000,0,18_10000k,0,1,0,0,0,0,0
open,0,250000000,0,3000000,0,12_3000k,0,1,0,0,0,0,0
open,0,157030000,0,5000000,0,14_5000k,0,1,0,0,0,0,0
open,0,300000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,450000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,10000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,173067906,0,3000000,0,12_3000k,0,1,0,0,0,0,0
open,0,133500000,0,5000000,0,14_5000k,0,1,1,5146,0,0,0
open,0,30000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,145288420,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,400000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,11000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,4973835,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,205000000,0,5000000,0,14_5000k,0,1,0,0,0,0,0
open,0,50000,0,500000,0,07_500k,0,1,0,0,0,0,0
open,0,8200000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,5000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,2959037,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,5301912000,0,10000000,0,18_10000k,0,1,0,0,0,0,0
open,0,156000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,10891799,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,1780000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,8236814,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,200000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,550000000,0,5000000,0,14_5000k,0,1,1,4585,0,0,0
open,0,12400000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,206407000,0,5000000,0,14_5000k,0,1,0,0,0,0,0
open,0,2600000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,1500000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,4522718,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,10000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,260000000,0,5000000,0,14_5000k,0,1,0,0,0,0,0
open,0,25000000,0,5000000,0,14_5000k,0,1,0,0,0,0,0
open,0,1329000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,575000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,170000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,53000000,0,3000000,0,12_3000k,0,1,0,0,0,0,0
open,0,3500000,0,5000000,0,14_5000k,0,1,0,0,0,0,0
open,0,10000000,0,3000000,0,12_3000k,0,1,0,0,0,0,0
open,0,20400000,0,2000000,0,10_2000k,0,1,0,0,0,0,0
open,0,10000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,76862000,0,5000000,0,14_5000k,0,1,1,10635,0,0,0
open,0,44700000,0,3000000,0,12_3000k,0,1,0,0,0,0,0
open,0,13600000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,5400000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,50000000,0,3000000,0,12_3000k,0,1,0,0,0,0,0
open,0,10000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,19493307,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,37000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,27817271,0,3000000,0,12_3000k,0,1,0,0,0,0,0
open,0,10230353000,0,10000000,0,18_10000k,0,1,0,0,0,0,0
open,0,6500000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,271000000,0,10000000,0,18_10000k,0,1,0,0,0,0,0
open,0,71000000,0,5000000,0,14_5000k,0,1,0,0,0,0,0
open,0,30000000,0,2000000,0,10_2000k,0,1,0,0,0,0,0
open,0,2887076,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,45800000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,36000000,0,2000000,0,10_2000k,0,1,0,0,0,0,0
open,0,1500000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,6075000,0,500000,0,07_500k,0,1,0,0,0,0,0
open,0,4272704925,0,10000000,0,18_10000k,0,1,0,0,0,0,0
open,0,6800000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,60000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,29328582,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,3284056,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,21000000,0,4000000,0,13_4000k,0,1,0,0,0,0,0
open,0,78380000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,8000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,11100000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,26200000,0,2000000,0,10_2000k,0,1,0,0,0,0,0
open,0,4000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,3400000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,80000000,0,5000000,0,14_5000k,0,1,0,0,0,0,0
open,0,31200000,0,2000000,0,10_2000k,0,1,0,0,0,0,0
open,0,5277000,0,4000000,0,13_4000k,0,1,0,0,0,0,0
open,0,2870000,0,2000000,0,10_2000k,0,1,0,0,0,0,0
open,0,6300000,0,3000000,0,12_3000k,0,1,0,0,0,0,0
open,0,16500000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,8815324,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,3346584,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,7800000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,8993330,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,20000000,0,2000000,0,10_2000k,0,1,0,0,0,0,0
open,0,551223000,0,10000000,0,18_10000k,0,1,0,0,0,0,0
open,0,5541776,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,946000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,25000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,5289584,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,2894040,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,23848049,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,16500000,0,500000,0,07_500k,0,1,0,0,0,0,0
open,0,6500000,0,2000000,0,10_2000k,0,1,0,0,0,0,0
open,0,695269,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,20276330,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,5251500,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,9000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,449213185,0,3000000,0,12_3000k,0,1,0,0,0,0,0
open,0,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,6,5000000,0,2000000,0,10_2000k,0,1,0,0,0,0,0
open,0,300000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,9453636,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,18000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,4140858000,0,10000000,0,18_10000k,0,1,0,0,0,0,0
open,0,500000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,5446515,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,7392098,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,25000000,0,2000000,0,10_2000k,0,1,0,0,0,0,0
open,0,550000000,0,5000000,0,14_5000k,0,1,0,0,0,0,0
open,0,92000000,0,2000000,0,10_2000k,0,1,0,0,0,0,0
open,0,840000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,20487200,0,3000000,0,12_3000k,0,1,0,0,0,0,0
open,0,462000000,0,5000000,0,14_5000k,0,1,0,0,0,0,0
open,0,1600000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,87000000,0,2000000,0,10_2000k,0,1,0,0,0,0,0
open,0,14000000,0,5000000,0,14_5000k,0,1,0,0,0,0,0
open,0,950000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,2086293,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,400000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,32563456,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,19780000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,20100000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,7398144,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,15000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,62000000,0,500000,0,07_500k,0,1,0,0,0,0,0
open,0,22000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,83000000,0,3000000,0,12_3000k,0,1,0,0,0,0,0
open,0,750000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,3176000,0,2000000,0,10_2000k,0,1,0,0,0,0,0
open,0,3210000,0,2000000,0,10_2000k,0,1,0,0,0,0,0
open,0,74000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,1514000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,4957280,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,30000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,789000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,184000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,139100000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,116586000,0,2000000,0,10_2000k,0,1,0,0,0,0,0
open,0,40000000,0,5000000,0,14_5000k,0,1,0,0,0,0,0
open,0,350000000,0,2000000,0,10_2000k,0,1,0,0,0,0,0
open,0,19000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,4500000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,5000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,4300000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,0,3202000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,0,33000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,0,3320717,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,0,26200000,0,750000,0,08_750k,0,1,0,0,0,0,0
prog,0,12600000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,0,78000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
omprog,0,0,0,2000000,0,10_2000k,0,1,0,0,0,0,0
omprog,0,98000000,0,2000000,0,10_2000k,0,1,0,0,0,0,0
omprog,0,23000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
omprog,0,35000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,10,18850000,0,2000000,0,10_2000k,0,1,0,0,0,0,0
prog,0,16500000,0,2000000,0,10_2000k,0,1,0,0,0,0,0
prog,10,18850000,1000000,0,07_1000k,0,0,0,0,0,1,0,0
omprog,0,2200000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,0,50000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,0,5300000,0,2000000,0,10_2000k,0,2,0,0,0,0,0
prog,13,0,0,2000000,0,10_2000k,0,1,0,0,0,0,0
prog,13,0,1000000,0,07_1000k,0,0,0,0,0,1,0,0
prog,22,68000000,0,2000000,0,10_2000k,0,1,0,0,0,0,0
prog,29,80000000,0,2000000,0,10_2000k,0,1,0,0,0,0,0
prog,25,0,0,2000000,0,10_2000k,0,1,0,0,0,0,0
prog,43,35000000,0,2000000,0,10_2000k,0,1,0,0,0,0,0
prog,8,4000000,0,2000000,0,10_2000k,0,1,0,0,0,0,0
prog,26,26485170,0,3000000,0,12_3000k,0,1,0,0,0,0,0
prog,25,0,0,5000000,0,14_5000k,0,1,0,0,0,0,0
prog,26,26485170,1000000,0,07_1000k,0,0,0,0,0,1,0,0
prog,8,2891805,0,2000000,0,10_2000k,0,1,0,0,0,0,0
prog,1,0,1000000,0,07_1000k,0,0,0,0,0,1,0,0
prog,1,2000000,0,2000000,0,10_2000k,0,1,0,0,0,0,0
prog,5,8693109,0,2000000,0,10_2000k,0,1,0,0,0,0,0
